,ddenergy_mean,ddenergy_std,ddmfcc_0_mean,ddmfcc_0_std,ddmfcc_10_mean,ddmfcc_10_std,ddmfcc_11_mean,ddmfcc_11_std,ddmfcc_1_mean,ddmfcc_1_std,ddmfcc_2_mean,ddmfcc_2_std,ddmfcc_3_mean,ddmfcc_3_std,ddmfcc_4_mean,ddmfcc_4_std,ddmfcc_5_mean,ddmfcc_5_std,ddmfcc_6_mean,ddmfcc_6_std,ddmfcc_7_mean,ddmfcc_7_std,ddmfcc_8_mean,ddmfcc_8_std,ddmfcc_9_mean,ddmfcc_9_std,denergy_mean,denergy_std,digit,dmfcc_0_mean,dmfcc_0_std,dmfcc_10_mean,dmfcc_10_std,dmfcc_11_mean,dmfcc_11_std,dmfcc_1_mean,dmfcc_1_std,dmfcc_2_mean,dmfcc_2_std,dmfcc_3_mean,dmfcc_3_std,dmfcc_4_mean,dmfcc_4_std,dmfcc_5_mean,dmfcc_5_std,dmfcc_6_mean,dmfcc_6_std,dmfcc_7_mean,dmfcc_7_std,dmfcc_8_mean,dmfcc_8_std,dmfcc_9_mean,dmfcc_9_std,energy_mean,energy_std,filename,mfcc_0_mean,mfcc_0_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std
0,-2.6475358026800677e-05,0.0032060479279607534,-0.4069671630859375,15.640288352966309,0.21087129414081573,3.9995484352111816,0.04691605642437935,4.7074971199035645,0.3284044861793518,13.260651588439941,-0.07060257345438004,14.059484481811523,0.07777091860771179,9.292967796325684,0.07737245410680771,4.9690327644348145,-0.03291931003332138,7.026561260223389,-0.04416574537754059,6.210265159606934,-0.03559156134724617,5.55712890625,0.028243383392691612,6.665712356567383,-0.1679670810699463,4.014982223510742,-3.845370883936994e-06,0.004193624947220087,zero,0.22339260578155518,16.93660545349121,-0.08734172582626343,3.58986759185791,0.028581587597727776,3.7208144664764404,0.12626992166042328,17.41610336303711,0.03721166402101517,14.537837982177734,-0.029976321384310722,10.105833053588867,-0.15222090482711792,4.927507400512695,0.2799545228481293,5.599409580230713,0.20799125730991364,5.987316131591797,0.09214377403259277,4.406871318817139,0.5185084342956543,6.19053840637207,0.1895093321800232,3.759474515914917,0.025391271337866783,0.015967855229973793,../speechcommands_AWN_100_2/zero\AWN_060cd039_nohash_0.wav.wav,-302.0811767578125,45.90719223022461,-4.278770446777344,5.559116840362549,-0.13023734092712402,4.58927059173584,99.84344482421875,37.616065979003906,13.89342975616455,31.80671501159668,5.909876823425293,14.779855728149414,5.489418983459473,7.513255596160889,-3.232043743133545,7.261894702911377,-17.335861206054688,15.901408195495605,3.3440403938293457,5.7035813331604,-16.16959571838379,11.426117897033691,2.8342947959899902,5.054265022277832
1,-8.261669790954329e-06,0.0043685901910066605,-0.30548807978630066,17.14579200744629,0.10340718924999237,3.450679063796997,-0.13129861652851105,3.5499956607818604,-0.15876922011375427,8.130147933959961,0.31773677468299866,10.529793739318848,0.23639889061450958,11.204290390014648,-0.23669974505901337,6.554746150970459,0.12602496147155762,4.956679344177246,0.06009257584810257,5.633362293243408,-0.1838914006948471,6.168891429901123,-0.018275117501616478,6.854435443878174,0.22438110411167145,6.258277416229248,2.295620106451679e-06,0.006405309773981571,zero,0.26116058230400085,19.361400604248047,-0.0021390069741755724,3.2821757793426514,-0.010170705616474152,2.90079927444458,0.025744037702679634,12.687232971191406,-0.19372355937957764,12.894645690917969,0.1591005027294159,13.961251258850098,0.2916487455368042,6.686046600341797,0.2148081362247467,4.39163064956665,-0.023208603262901306,6.631791591644287,-0.026839472353458405,5.393301486968994,-0.2851852774620056,6.843027114868164,-0.08142207562923431,5.688305854797363,0.03133150190114975,0.02247507870197296,../speechcommands_AWN_100_2/zero\AWN_060cd039_nohash_1.wav.wav,-277.37860107421875,52.43171691894531,0.337433397769928,7.037442207336426,-1.2116628885269165,3.8571865558624268,114.62030792236328,37.39690399169922,9.857179641723633,29.49820899963379,9.809511184692383,24.310976028442383,11.861140251159668,9.037303924560547,0.30468523502349854,8.226743698120117,-9.041472434997559,21.252193450927734,11.292946815490723,7.999110221862793,-2.4578466415405273,12.161505699157715,3.1673295497894287,8.748297691345215
2,4.55610766891823e-08,0.00790687371045351,-0.17978312075138092,26.389419555664062,0.08699173480272293,5.665050983428955,-0.006537008099257946,6.069265365600586,0.13565607368946075,13.743058204650879,0.109156534075737,17.52890968322754,0.05925944820046425,12.241460800170898,-0.06052999570965767,9.288897514343262,-0.2535155713558197,7.081436634063721,-0.09227083623409271,7.857415199279785,-0.005566994193941355,7.21843957901001,0.041646067053079605,7.920610427856445,0.1413479745388031,6.984293460845947,-6.031590373822837e-07,0.00879355613142252,zero,-0.1124110072851181,37.641273498535156,-0.0034372960217297077,4.541214942932129,-0.3185887634754181,6.895432472229004,-0.09290996193885803,22.706546783447266,-0.03957140073180199,16.836362838745117,0.07966375350952148,12.992696762084961,0.23369517922401428,8.182308197021484,0.1658257395029068,4.582425594329834,-0.21857048571109772,7.022928714752197,0.13362209498882294,7.301274299621582,-0.1468900889158249,6.226315975189209,0.025924643501639366,6.43299674987793,0.020483490079641342,0.025897016748785973,../speechcommands_AWN_100_2/zero\AWN_099d52ad_nohash_0.wav.wav,-411.89349365234375,141.51303100585938,-5.583174228668213,7.305543422698975,0.18380093574523926,12.512333869934082,68.11809539794922,81.62646484375,5.912125587463379,27.150617599487305,5.501235008239746,19.08000946044922,-0.23201406002044678,13.079334259033203,-3.5619277954101562,5.8568243980407715,-3.4116194248199463,16.1041202545166,2.3188745975494385,14.592799186706543,-6.656427383422852,9.979997634887695,-3.200561285018921,9.866461753845215
3,3.0206672363419784e-07,0.009714066982269287,-0.21230468153953552,31.676313400268555,-0.15435189008712769,6.043954849243164,-0.0018642187351360917,6.940968036651611,-0.07734151929616928,12.823025703430176,-0.06914167106151581,20.183927536010742,-0.07146577537059784,12.42779541015625,0.03314037248492241,11.16677188873291,-0.024175643920898438,8.912667274475098,0.16056273877620697,6.244011878967285,0.07982592284679413,7.868472576141357,-0.0633808895945549,6.089247226715088,-0.09243376553058624,7.205610275268555,2.0908754549964215e-07,0.012137522920966148,zero,0.09587244689464569,37.61210632324219,0.07402507960796356,4.7744646072387695,0.08805207908153534,7.0887322425842285,0.04055451601743698,20.96058464050293,-0.11487213522195816,18.394912719726562,0.014656097628176212,11.701525688171387,0.3068520724773407,8.6382417678833,0.2487218827009201,6.067360877990723,-0.166235089302063,5.335961818695068,0.12419300526380539,6.891121864318848,-0.06757792830467224,4.630344867706299,0.14377208054065704,6.076510906219482,0.029297981411218643,0.03620539605617523,../speechcommands_AWN_100_2/zero\AWN_099d52ad_nohash_1.wav.wav,-370.0776672363281,135.70120239257812,-6.807641983032227,6.7757744789123535,-0.7060264348983765,12.809487342834473,78.64823150634766,79.40353393554688,2.3319411277770996,31.9718017578125,11.840312004089355,16.697439193725586,0.8530170917510986,12.02513313293457,-8.000596046447754,10.412097930908203,-2.033653736114502,12.62545108795166,0.9670977592468262,12.63093376159668,-8.155648231506348,8.46519660949707,-3.207594633102417,8.452542304992676
4,-2.0295168212669523e-07,0.0073465569876134396,-0.2703714966773987,32.80367660522461,0.11760255694389343,5.592385292053223,0.09950347244739532,5.707573413848877,-0.2021721452474594,19.7763671875,0.31909164786338806,18.67862319946289,0.03603868559002876,11.488959312438965,0.15569530427455902,11.294989585876465,0.017250971868634224,8.372828483581543,-0.33680903911590576,8.018953323364258,-0.048069167882204056,7.2039923667907715,0.021364402025938034,5.722094535827637,0.0006034215330146253,7.420954704284668,-5.010177517306147e-08,0.009667781181633472,zero,0.1889195591211319,39.380897521972656,0.04132652282714844,4.144613265991211,0.03229667246341705,5.64451265335083,0.45396819710731506,24.243629455566406,-0.011969351209700108,16.449602127075195,-0.09607244282960892,11.148160934448242,0.1659034937620163,9.026049613952637,-0.07003070414066315,6.552828311920166,0.055103618651628494,7.436991214752197,0.03287508711218834,6.15093469619751,0.30560117959976196,4.499802589416504,0.13447250425815582,6.1369147300720215,0.02363414317369461,0.029301155358552933,../speechcommands_AWN_100_2/zero\AWN_099d52ad_nohash_2.wav.wav,-402.29791259765625,138.97775268554688,-5.211715221405029,5.838075637817383,-0.39007842540740967,10.119224548339844,73.99948120117188,82.1688232421875,6.552556991577148,26.366823196411133,12.144105911254883,18.060062408447266,-0.21807163953781128,12.090229034423828,-5.43753719329834,12.022492408752441,-4.040175437927246,16.737939834594727,1.3143528699874878,9.870022773742676,-9.611396789550781,10.663522720336914,-2.6097605228424072,8.563813209533691
5,2.8250991590539343e-07,0.01070729736238718,-0.7123352289199829,27.957508087158203,0.028832530602812767,5.326424598693848,-0.009512726217508316,5.165489196777344,-0.3783213496208191,16.386993408203125,0.024614397436380386,17.123363494873047,0.27542322874069214,11.660253524780273,0.422632098197937,10.633146286010742,-0.031130600720643997,5.622867584228516,-0.012163070961833,8.101435661315918,0.21664579212665558,8.01953125,-0.030937330797314644,5.707769870758057,-0.1806824803352356,5.740414142608643,9.150920163847331e-07,0.011828972026705742,zero,0.1442890763282776,37.09219741821289,-0.34316369891166687,4.183636665344238,-0.09239370375871658,4.424107074737549,-0.11739853769540787,22.54503631591797,0.006197791080921888,16.075624465942383,0.07300671935081482,11.728477478027344,0.009226721711456776,9.211348533630371,-0.1634536236524582,4.656965255737305,-0.13596156239509583,6.497575283050537,0.08901983499526978,7.773777484893799,0.3891158699989319,5.166458606719971,-0.012997535057365894,5.13316535949707,0.026447586715221405,0.032131265848875046,../speechcommands_AWN_100_2/zero\AWN_099d52ad_nohash_3.wav.wav,-388.2867736816406,136.49986267089844,-5.700770378112793,7.268457889556885,-1.8532744646072388,8.085532188415527,73.0250244140625,80.55123138427734,5.493532180786133,28.73089599609375,14.489408493041992,19.468746185302734,4.540040493011475,12.416223526000977,-3.3590991497039795,10.644430160522461,-5.5926432609558105,15.309253692626953,2.340160369873047,13.878260612487793,-7.325128555297852,9.323166847229004,-3.098691463470459,8.41297435760498
6,2.4017063537939976e-07,0.009748535230755806,-0.04876098781824112,26.794750213623047,0.1354043185710907,4.526846885681152,0.09475661814212799,5.8177056312561035,-0.1869049072265625,16.76616668701172,0.053027041256427765,16.71648597717285,-0.14926587045192719,11.253684997558594,-0.39080315828323364,9.45333194732666,-0.13514810800552368,5.797210693359375,0.08154842257499695,8.90437126159668,-0.012621537782251835,6.888448238372803,-0.10138121992349625,5.121572017669678,-0.07619180530309677,5.591568470001221,-1.4469672748873563e-07,0.012215407565236092,zero,-0.1343245953321457,37.82892608642578,0.2223890721797943,3.7585830688476562,-0.01863524690270424,6.695873737335205,-0.1550763100385666,23.250843048095703,0.13527727127075195,17.50148582458496,0.25809305906295776,10.564102172851562,-0.15368497371673584,8.594648361206055,-0.1983414888381958,5.5210700035095215,0.054306406527757645,6.876237392425537,0.4153296649456024,7.09039831161499,0.2403036206960678,4.333080768585205,0.04749417304992676,5.225820541381836,0.031132813543081284,0.03748166933655739,../speechcommands_AWN_100_2/zero\AWN_099d52ad_nohash_4.wav.wav,-372.1387939453125,140.80120849609375,-5.717172622680664,6.416843891143799,1.0367811918258667,12.438085556030273,77.15225219726562,81.75013732910156,1.8091142177581787,33.8459358215332,11.071049690246582,16.264734268188477,-0.40522199869155884,11.714731216430664,-4.733008861541748,11.841242790222168,-4.9151082038879395,14.797591209411621,1.244431972503662,14.29019832611084,-4.186131954193115,9.484537124633789,-1.9573894739151,8.549360275268555
7,-0.0006201625801622868,0.009864230640232563,-2.165757894515991,22.467042922973633,-0.16751034557819366,5.974858283996582,-0.0079426234588027,7.1749725341796875,-0.6487237215042114,19.09224510192871,0.6999515295028687,13.889501571655273,0.050264712423086166,9.224958419799805,0.1824747771024704,7.496912956237793,0.15534372627735138,8.107278823852539,0.4700181782245636,5.354753017425537,0.6956943869590759,6.686495304107666,0.13289977610111237,4.8177409172058105,-0.0351896733045578,5.438933849334717,0.00033170304959639907,0.01643831469118595,zero,4.796699047088623,32.60926818847656,-0.328298419713974,4.718392848968506,-0.1902894675731659,6.392605781555176,2.466114044189453,16.676395416259766,-0.7595399618148804,14.632904052734375,-1.2407007217407227,8.843421936035156,-0.6899123787879944,7.375705718994141,0.8231920003890991,6.550689697265625,0.7098767161369324,7.41520357131958,0.45448967814445496,6.045658111572266,0.06680454313755035,4.7480854988098145,-0.6489579081535339,4.210312843322754,0.04483466222882271,0.05600748583674431,../speechcommands_AWN_100_2/zero\AWN_0ab3b47d_nohash_0.wav.wav,-346.38787841796875,142.98638916015625,1.3102669715881348,6.38295316696167,-0.25936418771743774,10.940462112426758,24.969133377075195,33.35907745361328,-24.94942283630371,42.658538818359375,8.103299140930176,20.24274444580078,-11.727105140686035,16.46470069885254,-2.767594337463379,12.86074447631836,-12.94250202178955,18.07658576965332,5.813387870788574,7.76888370513916,0.834805428981781,9.74997615814209,-3.3865818977355957,6.612680435180664
8,-1.9055411030421965e-05,0.016224930062890053,-0.5104227662086487,24.948070526123047,0.07635669410228729,8.73335075378418,0.012554545886814594,6.913330078125,0.05755805969238281,16.55309295654297,0.0032061575911939144,17.515398025512695,0.19342511892318726,13.310149192810059,0.14479763805866241,7.631714344024658,0.18183018267154694,8.94788646697998,0.18626680970191956,10.708734512329102,-0.075624480843544,9.605168342590332,0.14494068920612335,7.955857753753662,-0.019455958157777786,9.9326171875,2.044448365268181e-06,0.02364921383559704,zero,-0.14150509238243103,35.78252410888672,-0.18246592581272125,7.152579307556152,0.06565907597541809,5.62819766998291,-0.001458937069401145,22.28284454345703,0.12285622954368591,18.14333152770996,0.0975923240184784,15.528111457824707,0.15600459277629852,9.413698196411133,0.2226806879043579,7.864460468292236,0.12096909433603287,8.582230567932129,-0.09435730427503586,8.717569351196289,-0.10703425109386444,5.789525985717773,-0.09170199930667877,7.127127170562744,0.07820287346839905,0.07639233767986298,../speechcommands_AWN_100_2/zero\AWN_0e17f595_nohash_0.wav.wav,-247.07020568847656,128.80831909179688,-13.777077674865723,16.424402236938477,8.427839279174805,15.214747428894043,56.7764892578125,67.73794555664062,-6.365928649902344,43.96125030517578,-1.662304401397705,31.873037338256836,-4.489273548126221,27.901514053344727,-16.04237174987793,15.763139724731445,-11.01957893371582,13.744888305664062,-19.624412536621094,22.91145133972168,-16.064804077148438,6.79634428024292,-0.22196999192237854,12.466452598571777
9,-0.0008525518351234496,0.009269140660762787,-2.197669506072998,23.645753860473633,-0.18861648440361023,5.139239311218262,-0.027234451845288277,7.351378917694092,-1.8082486391067505,19.2092342376709,-0.18014366924762726,12.559297561645508,0.31109383702278137,11.20091724395752,0.3586636185646057,8.467720031738281,-0.009314091876149178,9.377304077148438,0.08738169819116592,10.974555969238281,0.40090426802635193,8.05274772644043,0.31333935260772705,7.1409525871276855,-0.12104387581348419,8.560665130615234,0.00031985511304810643,0.016372278332710266,zero,1.381381630897522,35.50916290283203,-0.136666402220726,5.162650108337402,-0.06486418098211288,5.7015581130981445,1.5264085531234741,22.620431900024414,0.4556713104248047,17.282148361206055,-0.3908335268497467,11.427435874938965,-0.739418089389801,7.222644805908203,-0.3662956655025482,8.697532653808594,0.10827744752168655,9.913207054138184,0.2751319110393524,8.056188583374023,0.04890454187989235,5.597540855407715,-0.32007312774658203,5.450016975402832,0.07320362329483032,0.06592658907175064,../speechcommands_AWN_100_2/zero\AWN_0e17f595_nohash_1.wav.wav,-252.97189331054688,138.16558837890625,-15.219537734985352,13.658318519592285,3.7819390296936035,12.763611793518066,64.80415344238281,60.7351188659668,-20.28961181640625,51.25762939453125,2.4733221530914307,24.33574104309082,-7.773803234100342,17.516496658325195,-9.563565254211426,15.680665016174316,-11.131096839904785,20.158960342407227,-17.34969711303711,17.255237579345703,-10.596999168395996,6.0000786781311035,-11.519683837890625,7.229808330535889
